# wkgb/3d1p_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    58      5 20.000 |  9.635  9.393 10.000       2      2      2   0.682
    58     10 19.000 |  9.272  8.739 10.000       3      6      6   0.592
    58     13 18.000 |  9.036  8.413 10.000       3      6      6   0.592
    58     15 17.000 |  8.887  8.226 10.000       3      6      6   0.592
    58     21 16.000 |  8.376  7.438 10.000       4      9      9   0.771
    58     27 15.000 |  7.992  6.915 10.000       5     10     11   0.781
    58     42 14.000 |  7.015  5.727  6.337       7     14     16   0.740
    58     55 13.000 |  6.026  4.612  3.446       9     18     20   0.702
    58     75 12.000 |  5.072  3.754  2.672       9     19     23   0.709
    58     96 11.000 |  4.569  3.259  1.781      10     23     27   0.736
    58    122 10.000 |  3.795  2.635  1.020      11     28     32   0.696
    58    156  9.000 |  3.028  2.108  0.986      12     30     34   0.744
    58    195  8.000 |  2.472  1.700  0.930      12     33     38   0.780
    58    251  7.000 |  1.939  1.311  0.854      12     38     45   0.781
    58    329  6.000 |  1.069  0.877  0.792      14     42     51   0.787
    58    427  5.000 |  0.861  0.778  0.744      14     43     54   0.778
    58    554  4.000 |  0.861  0.778  0.744      14     43     54   0.778
    58    735  3.000 |  0.860  0.777  0.744      14     43     54   0.777
    58   1012  2.000 |  0.857  0.776  0.744      14     43     55   0.776
    58   1013  1.000 |  0.857  0.776  0.744      14     43     55   0.776
    58   1013  0.000 |  0.857  0.776  0.744      14     43     55   0.776
#
